X,Y,Z
571200.6,1465530.5,781.08197
571191.96,1465530.5,781.08197
571183.32,1465530.5,781.08197
571174.69,1465530.5,781.08197
571166.05,1465530.5,781.08197
571157.41,1465530.5,781.08197
571148.77,1465530.5,781.08197
571140.13,1465530.5,750.79303
571131.49,1465530.5,750.79303
571122.85,1465530.5,750.79303
571114.21,1465530.5,750.79303
571105.57,1465530.5,750.79303
571096.93,1465530.5,750.79303
571088.29,1465530.5,750.79303
571079.65,1465530.5,750.79303
571071.01,1465530.5,750.79303
571062.37,1465530.5,750.79303
571053.73,1465530.5,750.79303
571045.09,1465530.5,722.48297
571036.45,1465530.5,722.48297
571027.81,1465530.5,722.48297
571019.17,1465530.5,722.48297
571010.53,1465530.5,722.48297
571001.89,1465530.5,722.48297
570993.25,1465530.5,722.48297
570984.61,1465530.5,722.48297
570975.97,1465530.5,722.48297
570967.33,1465530.5,722.48297
570958.69,1465530.5,700.09601
570950.06,1465530.5,700.09601
570941.42,1465530.5,700.09601
570932.78,1465530.5,700.09601
570924.14,1465530.5,700.09601
570915.5,1465530.5,700.09601
570906.86,1465530.5,700.09601
570898.22,1465530.5,700.09601
570889.58,1465530.5,700.09601
570880.94,1465530.5,700.09601
570872.3,1465530.5,700.09601
570863.66,1465530.5,682.31598
570855.02,1465530.5,682.31598
570846.38,1465530.5,682.31598
570837.74,1465530.5,682.31598
570829.1,1465530.5,682.31598
570820.46,1465530.5,682.31598
570811.82,1465530.5,682.31598
570803.18,1465530.5,682.31598
570794.54,1465530.5,682.31598
570785.9,1465530.5,682.31598
570777.26,1465530.5,663.01300
570768.62,1465530.5,663.01300
570759.98,1465530.5,663.01300
570751.34,1465530.5,663.01300
570742.7,1465530.5,663.01300
570734.06,1465530.5,663.01300
570725.42,1465530.5,663.01300
570716.79,1465530.5,663.01300
570708.15,1465530.5,663.01300
570699.51,1465530.5,663.01300
570690.87,1465530.5,663.01300
570682.23,1465530.5,643.23499
570673.59,1465530.5,643.23499
570664.95,1465530.5,643.23499
570656.31,1465530.5,643.23499
570647.67,1465530.5,643.23499
570639.03,1465530.5,643.23499
570630.39,1465530.5,643.23499
570621.75,1465530.5,643.23499
570613.11,1465530.5,643.23499
570604.47,1465530.5,643.23499
570595.83,1465530.5,625.11401
570587.19,1465530.5,625.11401
570578.55,1465530.5,625.11401
570569.91,1465530.5,625.11401
570561.27,1465530.5,625.11401
570552.63,1465530.5,625.11401
570543.99,1465530.5,625.11401
570535.35,1465530.5,625.11401
570526.71,1465530.5,625.11401
570518.07,1465530.5,625.11401
570509.43,1465530.5,625.11401
570500.79,1465530.5,606.30200
570492.15,1465530.5,606.30200
570483.51,1465530.5,606.30200
570474.88,1465530.5,606.30200
570466.23,1465530.5,606.30200
570457.6,1465530.5,606.30200
570448.96,1465530.5,606.30200
570440.32,1465530.5,606.30200
570431.68,1465530.5,606.30200
570423.04,1465530.5,606.30200
570414.4,1465530.5,587.17999
570405.76,1465530.5,587.17999
570397.12,1465530.5,587.17999
570388.48,1465530.5,587.17999
570379.84,1465530.5,587.17999
570371.2,1465530.5,587.17999
570362.56,1465530.5,587.17999
570353.92,1465530.5,587.17999
570345.28,1465530.5,587.17999
570336.64,1465530.5,587.17999
570328,1465530.5,587.17999
570319.36,1465530.5,572.83502
570310.72,1465530.5,572.83502
570302.08,1465530.5,572.83502
570293.44,1465530.5,572.83502
570284.8,1465530.5,572.83502
570276.16,1465530.5,572.83502
570267.52,1465530.5,572.83502
570258.88,1465530.5,572.83502
570250.24,1465530.5,572.83502
570241.6,1465530.5,572.83502
570232.96,1465530.5,558.63800
570224.32,1465530.5,558.63800
570215.69,1465530.5,558.63800
570207.05,1465530.5,558.63800
570198.41,1465530.5,558.63800
570189.77,1465530.5,558.63800
570181.13,1465530.5,558.63800
570172.49,1465530.5,558.63800
570163.85,1465530.5,558.63800
570155.21,1465530.5,558.63800
570146.57,1465530.5,558.63800
570137.93,1465530.5,541.77802
570129.29,1465530.5,541.77802
570120.65,1465530.5,541.77802
570112.01,1465530.5,541.77802
570103.37,1465530.5,541.77802
570094.73,1465530.5,541.77802
570086.09,1465530.5,541.77802
570077.45,1465530.5,541.77802
570068.81,1465530.5,541.77802
570060.17,1465530.5,541.77802
570051.53,1465530.5,524.27301
570042.89,1465530.5,524.27301
570034.25,1465530.5,524.27301
570025.61,1465530.5,524.27301
570016.97,1465530.5,524.27301
570008.33,1465530.5,524.27301
569999.69,1465530.5,524.27301
569991.06,1465530.5,524.27301
569982.42,1465530.5,524.27301
569973.78,1465530.5,524.27301
569965.14,1465530.5,524.27301
569956.5,1465530.5,507.84698
569947.86,1465530.5,507.84698
569939.22,1465530.5,507.84698
569930.58,1465530.5,507.84698
569921.94,1465530.5,507.84698
569913.3,1465530.5,507.84698
569904.66,1465530.5,507.84698
569896.02,1465530.5,507.84698
569887.38,1465530.5,507.84698
569878.74,1465530.5,507.84698
569870.1,1465530.5,493.88000
569861.46,1465530.5,493.88000
569852.82,1465530.5,493.88000
569844.18,1465530.5,493.88000
569835.54,1465530.5,493.88000
569826.9,1465530.5,493.88000
569818.26,1465530.5,493.88000
569809.62,1465530.5,493.88000
577374.85,1468779.8,482.31400
577368.8,1468773.3,482.31400
577362.75,1468766.9,482.31400
577356.7,1468760.4,482.31400
577350.65,1468753.9,482.31400
577344.6,1468747.5,482.31400
577338.55,1468741,482.31400
577332.51,1468734.5,488.87100
577326.45,1468728.1,488.87100
577320.41,1468721.6,488.87100
577314.36,1468715.2,488.87100
577308.31,1468708.7,488.87100
577302.26,1468702.2,488.87100
577296.21,1468695.8,501.62201
577290.16,1468689.3,501.62201
577284.11,1468682.8,501.62201
577278.06,1468676.4,501.62201
577272.01,1468669.9,501.62201
577265.96,1468663.5,501.62201
577259.91,1468657,501.62201
577253.86,1468650.5,501.62201
577247.81,1468644.1,516.99500
577241.76,1468637.6,516.99500
577235.71,1468631.1,516.99500
577229.66,1468624.7,516.99500
577223.61,1468618.2,516.99500
577217.56,1468611.8,516.99500
577211.52,1468605.3,516.99500
577205.47,1468598.8,534.08099
577199.42,1468592.4,534.08099
577193.37,1468585.9,534.08099
577187.32,1468579.4,534.08099
577181.27,1468573,534.08099
577175.22,1468566.5,534.08099
577169.17,1468560.1,534.08099
577163.12,1468553.6,553.13300
577157.07,1468547.1,553.13300
577151.02,1468540.7,553.13300
577144.97,1468534.2,553.13300
577138.92,1468527.7,553.13300
577132.87,1468521.3,553.13300
577126.82,1468514.8,553.13300
577120.77,1468508.4,553.13300
577114.72,1468501.9,556.78802
577108.67,1468495.4,556.78802
577102.62,1468489,556.78802
577096.57,1468482.5,556.78802
577090.53,1468476,556.78802
577084.48,1468469.6,556.78802
577078.43,1468463.1,568.96600
577072.38,1468456.7,568.96600
577066.33,1468450.2,568.96600
577060.28,1468443.7,568.96600
577054.23,1468437.3,568.96600
577048.18,1468430.8,568.96600
577042.13,1468424.3,568.96600
577036.08,1468417.9,568.96600
577030.03,1468411.4,568.96600
577023.98,1468405,577.79999
577017.93,1468398.5,577.79999
577011.88,1468392,577.79999
577005.83,1468385.6,577.79999
576999.78,1468379.1,577.79999
576993.73,1468372.6,592.11298
576987.68,1468366.2,592.11298
576981.64,1468359.7,592.11298
576975.58,1468353.3,592.11298
576969.54,1468346.8,592.11298
576963.49,1468340.3,592.11298
576957.44,1468333.9,592.11298
576951.39,1468327.4,592.11298
576945.34,1468320.9,592.11298
576939.29,1468314.5,592.11298
576933.24,1468308,608.21899
576927.19,1468301.6,608.21899
576921.14,1468295.1,608.21899
576915.09,1468288.6,608.21899
576909.04,1468282.2,608.21899
576902.99,1468275.7,626.05902
576896.94,1468269.2,626.05902
576890.89,1468262.8,626.05902
576884.84,1468256.3,626.05902
576878.79,1468249.9,626.05902
576872.74,1468243.4,626.05902
576866.69,1468236.9,626.05902
576860.65,1468230.5,626.05902
576854.6,1468224,626.05902
576848.55,1468217.5,626.05902
576842.5,1468211.1,651.60699
576836.45,1468204.6,651.60699
576830.4,1468198.2,651.60699
576824.35,1468191.7,651.60699
576818.3,1468185.2,654.53302
576812.25,1468178.8,654.53302
576806.2,1468172.3,654.53302
576800.15,1468165.8,654.53302
576794.1,1468159.4,654.53302
576788.05,1468152.9,654.53302
576782,1468146.5,654.53302
576775.95,1468140,654.53302
576769.9,1468133.5,654.53302
576763.85,1468127.1,654.53302
576757.8,1468120.6,654.53302
576751.76,1468114.1,669.74799
576745.7,1468107.7,669.74799
576739.66,1468101.2,669.74799
576733.61,1468094.8,669.65503
576727.56,1468088.3,669.65503
576721.51,1468081.8,669.65503
576715.46,1468075.4,669.65503
576709.41,1468068.9,669.65503
576703.36,1468062.4,669.65503
576697.31,1468056,669.65503
576691.26,1468049.5,669.65503
576685.21,1468043.1,669.65503
576679.16,1468036.6,669.65503
576673.11,1468030.1,669.65503
576667.06,1468023.7,669.65503
576661.01,1468017.2,693.32397
576654.96,1468010.7,693.32397
576648.91,1468004.3,705.22400
576642.86,1467997.8,705.22400
576636.81,1467991.4,705.22400
576630.77,1467984.9,705.22400
576624.72,1467978.4,705.22400
576618.67,1467972,705.22400
576612.62,1467965.5,705.22400
576606.57,1467959,705.22400
576600.52,1467952.6,705.22400
576594.47,1467946.1,705.22400
576588.42,1467939.7,705.22400
576582.37,1467933.2,705.22400
576576.32,1467926.7,705.22400
576570.27,1467920.3,723.36102
576564.22,1467913.8,742.77502
576558.17,1467907.3,742.77502
576552.12,1467900.9,742.77502
576546.07,1467894.4,742.77502
576540.02,1467887.9,742.77502
576533.97,1467881.5,742.77502
576527.92,1467875,742.77502
576521.87,1467868.6,742.77502
576515.82,1467862.1,742.77502
576509.78,1467855.6,742.77502
576503.73,1467849.2,742.77502
576497.68,1467842.7,742.77502
576491.63,1467836.2,742.77502
576485.58,1467829.8,742.77502
576479.53,1467823.3,792.62201
576473.48,1467816.9,792.62201
576467.43,1467810.4,792.62201
576461.38,1467803.9,792.62201
576455.33,1467797.5,792.62201
576449.28,1467791,792.62201
576443.23,1467784.5,792.62201
576437.18,1467778.1,792.62201
576431.13,1467771.6,792.62201
576425.08,1467765.2,792.62201
576419.03,1467758.7,792.62201
576412.98,1467752.2,792.62201
576406.93,1467745.8,792.62201
576400.89,1467739.3,792.62201
576394.83,1467732.8,818.75897
576388.79,1467726.4,841.81598
576382.74,1467719.9,841.81598
576376.69,1467713.5,841.81598
576370.64,1467707,841.81598
576364.59,1467700.5,841.81598
576358.54,1467694.1,841.81598
576352.49,1467687.6,841.81598
576346.44,1467681.1,841.81598
576340.39,1467674.7,841.81598
576334.34,1467668.2,841.81598
576328.29,1467661.8,841.81598
576322.24,1467655.3,841.81598
576316.19,1467648.8,841.81598
576310.14,1467642.4,861.71899
576304.09,1467635.9,861.71899
576298.04,1467629.4,887.49402
576291.99,1467623,887.49402
576285.94,1467616.5,887.49402
576279.9,1467610.1,887.49402
576273.85,1467603.6,887.49402
576267.8,1467597.1,887.49402
576261.75,1467590.7,887.49402
576255.7,1467584.2,887.49402
576249.65,1467577.7,887.49402
576243.6,1467571.3,887.49402
576237.55,1467564.8,887.49402
576231.5,1467558.4,887.49402
576225.45,1467551.9,901.14301
576219.4,1467545.4,901.14301
576213.35,1467539,901.14301
576207.3,1467532.5,923.72400
576201.25,1467526,923.72400
576195.2,1467519.6,923.72400
576189.15,1467513.1,923.72400
576183.1,1467506.7,923.72400
576177.05,1467500.2,923.72400
576171,1467493.7,923.72400
576164.95,1467487.3,923.72400
576158.91,1467480.8,923.72400
576152.86,1467474.3,923.72400
576146.81,1467467.9,923.72400
576140.76,1467461.4,936.98602
576134.71,1467455,936.98602
576128.66,1467448.5,936.98602
576122.61,1467442,936.98602
576116.56,1467435.6,969.59601
576110.51,1467429.1,969.59601
576104.46,1467422.6,969.59601
576098.41,1467416.2,969.59601
576092.36,1467409.7,969.59601
576086.31,1467403.3,969.59601
576080.26,1467396.8,969.59601
576074.21,1467390.3,969.59601
576068.16,1467383.9,969.59601
576062.11,1467377.4,969.59601
576056.06,1467370.9,982.53101
576050.02,1467364.5,982.53101
576043.96,1467358,982.53101
576037.92,1467351.6,982.53101
576031.87,1467345.1,982.53101
576025.82,1467338.6,1020.75000
576019.77,1467332.2,1020.75000
576013.72,1467325.7,1020.75000
576007.67,1467319.2,1020.75000
576001.62,1467312.8,1020.75000
575995.57,1467306.3,1020.75000
575989.52,1467299.9,1020.75000
575983.47,1467293.4,1020.75000
575977.42,1467286.9,1020.75000
575971.37,1467280.5,1035.43604
575965.32,1467274,1035.43604
575959.27,1467267.5,1035.43604
575953.22,1467261.1,1035.43604
575947.17,1467254.6,1035.43604
575941.12,1467248.2,1035.43604
575935.07,1467241.7,1070.29895
575929.03,1467235.2,1070.29895
575922.98,1467228.8,1070.29895
575916.93,1467222.3,1070.29895
575910.88,1467215.8,1070.29895
575904.83,1467209.4,1070.29895
575898.78,1467202.9,1070.29895
575892.73,1467196.5,1070.29895
575886.68,1467190,1088.99805
575880.63,1467183.5,1088.99805
575874.58,1467177.1,1088.99805
575868.53,1467170.6,1088.99805
575862.48,1467164.1,1088.99805
575856.43,1467157.7,1088.99805
575850.38,1467151.2,1088.99805
575844.33,1467144.8,1127.84595
575838.28,1467138.3,1127.84595
575832.23,1467131.8,1127.84595
575826.18,1467125.4,1127.84595
575820.13,1467118.9,1127.84595
575814.08,1467112.4,1127.84595
575808.04,1467106,1127.84595
575801.99,1467099.5,1149.58899
575795.94,1467093.1,1149.58899
575789.89,1467086.6,1149.58899
575783.84,1467080.1,1149.58899
575777.79,1467073.7,1149.58899
575771.74,1467067.2,1149.58899
575765.69,1467060.7,1149.58899
575759.64,1467054.3,1149.58899
575753.59,1467047.8,1187.41602
575747.54,1467041.4,1187.41602
575741.49,1467034.9,1187.41602
575735.44,1467028.4,1187.41602
575729.39,1467022,1187.41602
575723.34,1467015.5,1187.41602
575717.29,1467009,1209.16504
575711.24,1467002.6,1209.16504
575705.19,1466996.1,1209.16504
575699.15,1466989.7,1209.16504
575693.09,1466983.2,1209.16504
575687.05,1466976.7,1209.16504
575681,1466970.3,1209.16504
575674.95,1466963.8,1209.16504
575668.9,1466957.3,1209.16504
575662.85,1466950.9,1248.07300
575656.8,1466944.4,1248.07300
575650.75,1466938,1248.07300
575644.7,1466931.5,1248.07300
575638.65,1466925,1248.07300
575632.6,1466918.6,1272.37305
575626.55,1466912.1,1272.37305
575620.5,1466905.6,1272.37305
575614.45,1466899.2,1272.37305
575608.4,1466892.7,1272.37305
575602.35,1466886.3,1272.37305
575596.3,1466879.8,1272.37305
575590.25,1466873.3,1272.37305
575584.2,1466866.9,1272.37305
575578.16,1466860.4,1272.37305
575572.11,1466853.9,1312.80603
575566.06,1466847.5,1312.80603
575560.01,1466841,1312.80603
575553.96,1466834.6,1312.80603
575547.91,1466828.1,1337.46106
575541.86,1466821.6,1337.46106
575535.81,1466815.2,1337.46106
575529.76,1466808.7,1337.46106
575523.71,1466802.2,1337.46106
575517.66,1466795.8,1337.46106
575511.61,1466789.3,1337.46106
575505.56,1466782.9,1337.46106
575499.51,1466776.4,1337.46106
575493.46,1466769.9,1337.46106
575487.41,1466763.5,1337.46106
575481.36,1466757,1380.83398
575475.31,1466750.5,1380.83398
575469.26,1466744.1,1380.83398
575463.21,1466737.6,1405.20703
575457.17,1466731.2,1405.20703
575451.12,1466724.7,1405.20703
575445.07,1466718.2,1405.20703
575439.02,1466711.8,1405.20703
575432.97,1466705.3,1405.20703
575426.92,1466698.8,1405.20703
575420.87,1466692.4,1405.20703
575414.82,1466685.9,1405.20703
575408.77,1466679.5,1405.20703
575402.72,1466673,1405.20703
575396.67,1466666.5,1452.60803
575390.62,1466660.1,1452.60803
575384.57,1466653.6,1452.60803
575378.52,1466647.1,1483.40906
575372.47,1466640.7,1483.40906
575366.42,1466634.2,1483.40906
575360.37,1466627.8,1483.40906
575354.32,1466621.3,1483.40906
575348.28,1466614.8,1483.40906
575342.22,1466608.4,1483.40906
575336.18,1466601.9,1483.40906
575330.13,1466595.4,1483.40906
575324.08,1466589,1483.40906
575318.03,1466582.5,1483.40906
575311.98,1466576.1,1483.40906
575305.93,1466569.6,1524.27905
575299.88,1466563.1,1524.27905
575293.83,1466556.7,1558.61499
575287.78,1466550.2,1558.61499
575281.73,1466543.7,1558.61499
575275.68,1466537.3,1558.61499
575269.63,1466530.8,1558.61499
575263.58,1466524.4,1558.61499
575257.53,1466517.9,1558.61499
575251.48,1466511.4,1558.61499
575245.43,1466505,1558.61499
575239.38,1466498.5,1558.61499
575233.33,1466492,1558.61499
575227.29,1466485.6,1558.61499
575221.24,1466479.1,1558.61499
575215.19,1466472.7,1599.06799
575209.14,1466466.2,1639.43701
575203.09,1466459.7,1639.43701
575197.04,1466453.3,1639.43701
575190.99,1466446.8,1639.43701
575184.94,1466440.3,1639.43701
575178.89,1466433.9,1639.43701
575172.84,1466427.4,1639.43701
575166.79,1466421,1639.43701
575160.74,1466414.5,1639.43701
575154.69,1466408,1639.43701
575148.64,1466401.6,1639.43701
575142.59,1466395.1,1639.43701
575136.54,1466388.6,1639.43701
575130.49,1466382.2,1639.43701
575124.44,1466375.7,1720.02197
575118.39,1466369.3,1720.02197
575112.34,1466362.8,1720.02197
575106.3,1466356.3,1720.02197
575100.25,1466349.9,1720.02197
575094.2,1466343.4,1720.02197
575088.15,1466336.9,1720.02197
575082.1,1466330.5,1720.02197
575076.05,1466324,1720.02197
575070,1466317.6,1720.02197
575063.95,1466311.1,1720.02197
575057.9,1466304.6,1720.02197
575051.85,1466298.2,1720.02197
575045.8,1466291.7,1720.02197
575039.75,1466285.2,1757.73804
575033.7,1466278.8,1797.55603
575027.65,1466272.3,1797.55603
575021.6,1466265.9,1797.55603
575015.55,1466259.4,1797.55603
575009.5,1466252.9,1797.55603
575003.45,1466246.5,1797.55603
574997.41,1466240,1797.55603
574991.35,1466233.5,1797.55603
574985.31,1466227.1,1797.55603
574979.26,1466220.6,1797.55603
574973.21,1466214.2,1797.55603
574967.16,1466207.7,1797.55603
574961.11,1466201.2,1797.55603
574955.06,1466194.8,1832.86499
574949.01,1466188.3,1832.86499
574942.96,1466181.8,1875.96497
574936.91,1466175.4,1875.96497
574930.86,1466168.9,1875.96497
574924.81,1466162.5,1875.96497
574918.76,1466156,1875.96497
574912.71,1466149.5,1875.96497
574906.66,1466143.1,1875.96497
574900.61,1466136.6,1875.96497
574894.56,1466130.1,1875.96497
574888.51,1466123.7,1875.96497
574882.46,1466117.2,1875.96497
574876.42,1466110.8,1875.96497
574870.37,1466104.3,1916.05396
574864.32,1466097.8,1916.05396
574858.27,1466091.4,1916.05396
574852.22,1466084.9,1958.13306
574846.17,1466078.4,1958.13306
574840.12,1466072,1958.13306
574834.07,1466065.5,1958.13306
574828.02,1466059.1,1958.13306
574821.97,1466052.6,1958.13306
574815.92,1466046.1,1958.13306
574809.87,1466039.7,1958.13306
574803.82,1466033.2,1958.13306
574797.77,1466026.7,1958.13306
574791.72,1466020.3,1958.13306
574785.67,1466013.8,1998.19897
574779.62,1466007.4,1998.19897
574773.57,1466000.9,1998.19897
574767.52,1465994.4,1998.19897
574761.47,1465988,2042.75598
574755.43,1465981.5,2042.75598
574749.38,1465975,2042.75598
574743.33,1465968.6,2042.75598
574737.28,1465962.1,2042.75598
574731.23,1465955.7,2042.75598
574725.18,1465949.2,2042.75598
574719.13,1465942.7,2042.75598
574713.08,1465936.3,2042.75598
574707.03,1465929.8,2042.75598
574700.98,1465923.3,2086.67993
574694.93,1465916.9,2086.67993
574688.88,1465910.4,2086.67993
574682.83,1465904,2086.67993
574676.78,1465897.5,2086.67993
574670.73,1465891,2128.11401
574664.68,1465884.6,2128.11401
574658.63,1465878.1,2128.11401
574652.58,1465871.6,2128.11401
574646.54,1465865.2,2128.11401
574640.48,1465858.7,2128.11401
574634.44,1465852.3,2128.11401
574628.39,1465845.8,2128.11401
574622.34,1465839.3,2128.11401
574616.29,1465832.9,2176.02100
574610.24,1465826.4,2176.02100
574604.19,1465819.9,2176.02100
574598.14,1465813.5,2176.02100
574592.09,1465807,2176.02100
574586.04,1465800.6,2176.02100
574579.99,1465794.1,2216.39404
574573.94,1465787.6,2216.39404
574567.89,1465781.2,2216.39404
574561.84,1465774.7,2216.39404
574555.79,1465768.2,2216.39404
574549.74,1465761.8,2216.39404
574543.69,1465755.3,2216.39404
574537.64,1465748.9,2216.39404
574531.59,1465742.4,2266.22803
574525.55,1465735.9,2266.22803
574519.5,1465729.5,2266.22803
574513.45,1465723,2266.22803
574507.4,1465716.5,2266.22803
574501.35,1465710.1,2266.22803
574495.3,1465703.6,2266.22803
574489.25,1465697.2,2304.50708
574483.2,1465690.7,2304.50708
574477.15,1465684.2,2304.50708
574471.1,1465677.8,2304.50708
574465.05,1465671.3,2304.50708
574459,1465664.8,2304.50708
574452.95,1465658.4,2304.50708
574446.9,1465651.9,2352.63989
574440.85,1465645.5,2352.63989
574434.8,1465639,2352.63989
574428.75,1465632.5,2352.63989
574422.7,1465626.1,2352.63989
574416.65,1465619.6,2352.63989
574410.6,1465613.1,2352.63989
574271.47,1465464.5,2392.12109
574265.42,1465458,2392.12109
574259.37,1465451.6,2392.12109
574253.32,1465445.1,2392.12109
574247.27,1465438.7,2392.12109
574241.22,1465432.2,2392.12109
574235.17,1465425.7,2392.12109
574229.12,1465419.3,2392.12109
574223.07,1465412.8,2392.12109
574217.02,1465406.3,2357.98608
574210.97,1465399.9,2357.98608
574204.92,1465393.4,2357.98608
574198.87,1465387,2357.98608
574192.82,1465380.5,2327.33398
574186.77,1465374,2327.33398
574180.72,1465367.6,2327.33398
574174.68,1465361.1,2327.33398
574168.62,1465354.6,2327.33398
574162.58,1465348.2,2327.33398
574156.53,1465341.7,2327.33398
574150.48,1465335.3,2327.33398
574144.43,1465328.8,2327.33398
574138.38,1465322.3,2327.33398
574132.33,1465315.9,2327.33398
574126.28,1465309.4,2275.63501
574120.23,1465302.9,2275.63501
574114.18,1465296.5,2275.63501
574108.13,1465290,2233.35303
574102.08,1465283.6,2233.35303
574096.03,1465277.1,2233.35303
574089.98,1465270.6,2233.35303
574083.93,1465264.2,2233.35303
574077.88,1465257.7,2233.35303
574071.83,1465251.2,2233.35303
574065.78,1465244.8,2233.35303
574059.73,1465238.3,2233.35303
574053.69,1465231.9,2233.35303
574047.64,1465225.4,2233.35303
574041.59,1465218.9,2233.35303
574035.54,1465212.5,2177.38403
574029.49,1465206,2177.38403
574023.44,1465199.5,2137.03101
574017.39,1465193.1,2137.03101
574011.34,1465186.6,2137.03101
574005.29,1465180.2,2137.03101
573999.24,1465173.7,2137.03101
573993.19,1465167.2,2137.03101
573987.14,1465160.8,2137.03101
573981.09,1465154.3,2137.03101
573975.04,1465147.8,2137.03101
573968.99,1465141.4,2137.03101
573962.94,1465134.9,2137.03101
573956.89,1465128.5,2137.03101
573950.84,1465122,2137.03101
573944.79,1465115.5,2086.61792
573938.74,1465109.1,2045.83606
573932.69,1465102.6,2045.83606
573926.65,1465096.1,2045.83606
573920.6,1465089.7,2045.83606
573914.55,1465083.2,2045.83606
573908.5,1465076.8,2045.83606
573902.45,1465070.3,2045.83606
573896.4,1465063.8,2045.83606
573890.35,1465057.4,2045.83606
573884.3,1465050.9,2045.83606
573878.25,1465044.4,2045.83606
573872.2,1465038,2045.83606
573866.15,1465031.5,2045.83606
573860.1,1465025.1,2045.83606
573854.05,1465018.6,1955.10901
573848,1465012.1,1955.10901
573841.95,1465005.7,1955.10901
573835.9,1464999.2,1955.10901
573829.85,1464992.7,1955.10901
573823.81,1464986.3,1955.10901
573817.76,1464979.8,1955.10901
573811.71,1464973.4,1955.10901
573805.66,1464966.9,1955.10901
573799.61,1464960.4,1955.10901
573793.56,1464954,1955.10901
573787.51,1464947.5,1955.10901
573781.46,1464941,1955.10901
573775.41,1464934.6,1955.10901
573769.36,1464928.1,1916.22998
573763.31,1464921.7,1869.75000
573757.26,1464915.2,1869.75000
573751.21,1464908.7,1869.75000
573745.16,1464902.3,1869.75000
573739.11,1464895.8,1869.75000
573733.06,1464889.3,1869.75000
573727.01,1464882.9,1869.75000
573720.96,1464876.4,1869.75000
573714.91,1464870,1869.75000
573708.86,1464863.5,1869.75000
573702.81,1464857,1869.75000
573696.77,1464850.6,1869.75000
573690.72,1464844.1,1869.75000
573684.67,1464837.6,1834.12598
573678.62,1464831.2,1834.12598
573672.57,1464824.7,1787.53198
573666.52,1464818.3,1787.53198
573660.47,1464811.8,1787.53198
573654.42,1464805.3,1787.53198
573648.37,1464798.9,1787.53198
573642.32,1464792.4,1787.53198
573636.27,1464785.9,1787.53198
573630.22,1464779.5,1787.53198
573624.17,1464773,1787.53198
573618.12,1464766.6,1787.53198
573612.07,1464760.1,1787.53198
573606.02,1464753.6,1787.53198
573599.97,1464747.2,1753.19495
573593.92,1464740.7,1753.19495
573587.88,1464734.2,1753.19495
573581.82,1464727.8,1706.43896
573575.78,1464721.3,1706.43896
573569.73,1464714.9,1706.43896
573563.68,1464708.4,1706.43896
573557.63,1464701.9,1706.43896
573551.58,1464695.5,1706.43896
573545.53,1464689,1706.43896
573539.48,1464682.5,1706.43896
573533.43,1464676.1,1706.43896
573527.38,1464669.6,1706.43896
573521.33,1464663.2,1706.43896
573515.28,1464656.7,1677.87500
573509.23,1464650.2,1677.87500
573503.18,1464643.8,1677.87500
573497.13,1464637.3,1677.87500
573491.08,1464630.8,1630.35303
573485.03,1464624.4,1630.35303
573478.98,1464617.9,1630.35303
573472.94,1464611.5,1630.35303
573466.89,1464605,1630.35303
573460.84,1464598.5,1630.35303
573454.79,1464592.1,1630.35303
573448.74,1464585.6,1630.35303
573442.69,1464579.1,1630.35303
573436.64,1464572.7,1630.35303
573430.59,1464566.2,1606.24402
573424.54,1464559.8,1606.24402
573418.49,1464553.3,1606.24402
573412.44,1464546.8,1606.24402
573406.39,1464540.4,1606.24402
573400.34,1464533.9,1556.52600
573394.29,1464527.4,1556.52600
573388.24,1464521,1556.52600
573382.19,1464514.5,1556.52600
573376.14,1464508.1,1556.52600
573370.09,1464501.6,1556.52600
573364.04,1464495.1,1556.52600
573357.99,1464488.7,1556.52600
573351.94,1464482.2,1556.52600
573345.9,1464475.7,1529.51099
573339.85,1464469.3,1529.51099
573333.8,1464462.8,1529.51099
573327.75,1464456.4,1529.51099
573321.7,1464449.9,1529.51099
573315.65,1464443.4,1529.51099
573309.6,1464437,1478.73804
573303.55,1464430.5,1478.73804
573297.5,1464424,1478.73804
573291.45,1464417.6,1478.73804
573285.4,1464411.1,1478.73804
573279.35,1464404.7,1478.73804
573273.3,1464398.2,1478.73804
573267.25,1464391.7,1478.73804
573261.2,1464385.3,1453.64600
573255.15,1464378.8,1453.64600
573249.1,1464372.3,1453.64600
573243.05,1464365.9,1453.64600
573237.01,1464359.4,1453.64600
573230.95,1464353,1453.64600
573224.91,1464346.5,1453.64600
573218.86,1464340,1404.92395
573212.81,1464333.6,1404.92395
573206.76,1464327.1,1404.92395
573200.71,1464320.6,1404.92395
573194.66,1464314.2,1404.92395
573188.61,1464307.7,1404.92395
573182.56,1464301.3,1404.92395
573176.51,1464294.8,1381.41797
573170.46,1464288.3,1381.41797
573164.41,1464281.9,1381.41797
573158.36,1464275.4,1381.41797
573152.31,1464268.9,1381.41797
573146.26,1464262.5,1381.41797
573140.21,1464256,1381.41797
573134.16,1464249.6,1381.41797
573128.11,1464243.1,1331.90198
573122.06,1464236.6,1331.90198
573116.02,1464230.2,1331.90198
573109.96,1464223.7,1331.90198
573103.92,1464217.2,1331.90198
573097.87,1464210.8,1331.90198
573091.82,1464204.3,1313.21802
573085.77,1464197.9,1313.21802
573079.72,1464191.4,1313.21802
573073.67,1464184.9,1313.21802
573067.62,1464178.5,1313.21802
573061.57,1464172,1313.21802
